DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,AQICategoryNumber,AQICategory,cityRank,cityName,cityCSA,cityState,cityPopulation2018Estimate,cityPopulation2010Census,cityLat,cityLong,cityZip
7/5/15,0,EST,Miami,FL,25.776,-80.211,PM2.5,66,2,Moderate,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
7/6/15,0,EST,Miami,FL,25.776,-80.211,OZONE,19,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
7/6/15,0,EST,Miami,FL,25.776,-80.211,PM2.5,78,2,Moderate,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
7/7/15,0,EST,Miami,FL,25.776,-80.211,OZONE,20,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
7/7/15,0,EST,Miami,FL,25.776,-80.211,PM2.5,73,2,Moderate,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
8/1/15,0,EST,Miami,FL,25.776,-80.211,OZONE,22,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
8/1/15,0,EST,Miami,FL,25.776,-80.211,PM2.5,65,2,Moderate,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
8/2/15,0,EST,Miami,FL,25.776,-80.211,OZONE,25,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
8/2/15,0,EST,Miami,FL,25.776,-80.211,PM2.5,54,2,Moderate,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
8/3/15,0,EST,Miami,FL,25.776,-80.211,OZONE,31,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
8/3/15,0,EST,Miami,FL,25.776,-80.211,PM2.5,52,2,Moderate,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
8/4/15,0,EST,Miami,FL,25.776,-80.211,OZONE,19,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
8/4/15,0,EST,Miami,FL,25.776,-80.211,PM2.5,48,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
8/5/15,0,EST,Miami,FL,25.776,-80.211,OZONE,21,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
8/5/15,0,EST,Miami,FL,25.776,-80.211,PM2.5,57,2,Moderate,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
8/6/15,0,EST,Miami,FL,25.776,-80.211,OZONE,18,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
8/6/15,0,EST,Miami,FL,25.776,-80.211,PM2.5,59,2,Moderate,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
8/7/15,0,EST,Miami,FL,25.776,-80.211,OZONE,18,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
8/7/15,0,EST,Miami,FL,25.776,-80.211,PM2.5,44,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
9/1/15,0,EST,Miami,FL,25.776,-80.211,OZONE,19,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
9/1/15,0,EST,Miami,FL,25.776,-80.211,PM2.5,43,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
9/2/15,0,EST,Miami,FL,25.776,-80.211,OZONE,19,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
9/2/15,0,EST,Miami,FL,25.776,-80.211,PM2.5,35,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
9/3/15,0,EST,Miami,FL,25.776,-80.211,OZONE,28,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
9/3/15,0,EST,Miami,FL,25.776,-80.211,PM2.5,39,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
9/4/15,0,EST,Miami,FL,25.776,-80.211,OZONE,74,2,Moderate,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
9/4/15,0,EST,Miami,FL,25.776,-80.211,PM2.5,41,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
9/5/15,0,EST,Miami,FL,25.776,-80.211,OZONE,36,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
9/5/15,0,EST,Miami,FL,25.776,-80.211,PM2.5,41,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
9/6/15,0,EST,Miami,FL,25.776,-80.211,OZONE,40,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
9/6/15,0,EST,Miami,FL,25.776,-80.211,PM2.5,35,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
9/7/15,0,EST,Miami,FL,25.776,-80.211,OZONE,31,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
9/7/15,0,EST,Miami,FL,25.776,-80.211,PM2.5,38,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
10/1/15,0,EST,Miami,FL,25.776,-80.211,OZONE,39,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
10/1/15,0,EST,Miami,FL,25.776,-80.211,PM2.5,33,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
10/2/15,0,EST,Miami,FL,25.776,-80.211,OZONE,31,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
10/2/15,0,EST,Miami,FL,25.776,-80.211,PM2.5,37,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
10/3/15,0,EST,Miami,FL,25.776,-80.211,OZONE,39,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
10/3/15,0,EST,Miami,FL,25.776,-80.211,PM2.5,24,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
10/4/15,0,EST,Miami,FL,25.776,-80.211,OZONE,36,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
10/4/15,0,EST,Miami,FL,25.776,-80.211,PM2.5,22,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
10/5/15,0,EST,Miami,FL,25.776,-80.211,OZONE,33,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
10/5/15,0,EST,Miami,FL,25.776,-80.211,PM2.5,27,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
10/6/15,0,EST,Miami,FL,25.776,-80.211,OZONE,34,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
10/6/15,0,EST,Miami,FL,25.776,-80.211,PM2.5,24,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
10/7/15,0,EST,Miami,FL,25.776,-80.211,OZONE,31,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
10/7/15,0,EST,Miami,FL,25.776,-80.211,PM2.5,31,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
11/1/15,0,EST,Miami,FL,25.776,-80.211,OZONE,22,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
11/1/15,0,EST,Miami,FL,25.776,-80.211,PM2.5,31,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
11/2/15,0,EST,Miami,FL,25.776,-80.211,OZONE,21,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
11/2/15,0,EST,Miami,FL,25.776,-80.211,PM2.5,28,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
11/3/15,0,EST,Miami,FL,25.776,-80.211,OZONE,25,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
11/3/15,0,EST,Miami,FL,25.776,-80.211,PM2.5,29,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
11/4/15,0,EST,Miami,FL,25.776,-80.211,OZONE,25,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
11/4/15,0,EST,Miami,FL,25.776,-80.211,PM2.5,31,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
11/5/15,0,EST,Miami,FL,25.776,-80.211,OZONE,29,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
11/5/15,0,EST,Miami,FL,25.776,-80.211,PM2.5,27,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
11/6/15,0,EST,Miami,FL,25.776,-80.211,OZONE,25,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
11/6/15,0,EST,Miami,FL,25.776,-80.211,PM2.5,30,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
11/7/15,0,EST,Miami,FL,25.776,-80.211,OZONE,24,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
11/7/15,0,EST,Miami,FL,25.776,-80.211,PM2.5,31,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
12/1/15,0,EST,Miami,FL,25.776,-80.211,OZONE,27,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
12/1/15,0,EST,Miami,FL,25.776,-80.211,PM2.5,33,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
12/2/15,0,EST,Miami,FL,25.776,-80.211,OZONE,25,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
12/2/15,0,EST,Miami,FL,25.776,-80.211,PM2.5,37,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
12/3/15,0,EST,Miami,FL,25.776,-80.211,OZONE,29,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
12/3/15,0,EST,Miami,FL,25.776,-80.211,PM2.5,39,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
12/4/15,0,EST,Miami,FL,25.776,-80.211,OZONE,21,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
12/4/15,0,EST,Miami,FL,25.776,-80.211,PM2.5,28,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
12/5/15,0,EST,Miami,FL,25.776,-80.211,OZONE,34,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
12/5/15,0,EST,Miami,FL,25.776,-80.211,PM2.5,29,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
12/6/15,0,EST,Miami,FL,25.776,-80.211,OZONE,36,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
12/6/15,0,EST,Miami,FL,25.776,-80.211,PM2.5,24,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
12/7/15,0,EST,Miami,FL,25.776,-80.211,OZONE,27,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
12/7/15,0,EST,Miami,FL,25.776,-80.211,PM2.5,33,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
1/1/16,0,EST,Miami,FL,25.776,-80.211,OZONE,27,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
1/1/16,0,EST,Miami,FL,25.776,-80.211,PM2.5,129,3,Unhealthy for Sensitive Groups,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
1/2/16,0,EST,Miami,FL,25.776,-80.211,OZONE,34,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
1/2/16,0,EST,Miami,FL,25.776,-80.211,PM2.5,38,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
1/3/16,0,EST,Miami,FL,25.776,-80.211,OZONE,27,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
1/3/16,0,EST,Miami,FL,25.776,-80.211,PM2.5,32,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
1/4/16,0,EST,Miami,FL,25.776,-80.211,OZONE,32,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
1/4/16,0,EST,Miami,FL,25.776,-80.211,PM2.5,19,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
1/5/16,0,EST,Miami,FL,25.776,-80.211,OZONE,40,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
1/5/16,0,EST,Miami,FL,25.776,-80.211,PM2.5,37,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
1/6/16,0,EST,Miami,FL,25.776,-80.211,OZONE,41,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
1/6/16,0,EST,Miami,FL,25.776,-80.211,PM2.5,29,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
1/7/16,0,EST,Miami,FL,25.776,-80.211,OZONE,34,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
1/7/16,0,EST,Miami,FL,25.776,-80.211,PM2.5,32,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
2/1/16,0,EST,Miami,FL,25.776,-80.211,OZONE,23,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
2/1/16,0,EST,Miami,FL,25.776,-80.211,PM2.5,51,2,Moderate,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
2/2/16,0,EST,Miami,FL,25.776,-80.211,OZONE,31,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
2/2/16,0,EST,Miami,FL,25.776,-80.211,PM2.5,56,2,Moderate,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
2/3/16,0,EST,Miami,FL,25.776,-80.211,OZONE,32,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
2/3/16,0,EST,Miami,FL,25.776,-80.211,PM2.5,64,2,Moderate,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
2/4/16,0,EST,Miami,FL,25.776,-80.211,OZONE,31,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
2/4/16,0,EST,Miami,FL,25.776,-80.211,PM2.5,80,2,Moderate,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
2/5/16,0,EST,Miami,FL,25.776,-80.211,OZONE,43,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
2/5/16,0,EST,Miami,FL,25.776,-80.211,PM2.5,59,2,Moderate,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
2/6/16,0,EST,Miami,FL,25.776,-80.211,OZONE,36,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
2/6/16,0,EST,Miami,FL,25.776,-80.211,PM2.5,61,2,Moderate,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
2/7/16,0,EST,Miami,FL,25.776,-80.211,OZONE,45,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
2/7/16,0,EST,Miami,FL,25.776,-80.211,PM2.5,34,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
3/1/16,0,EST,Miami,FL,25.776,-80.211,OZONE,40,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
3/2/16,0,EST,Miami,FL,25.776,-80.211,OZONE,44,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
3/2/16,0,EST,Miami,FL,25.776,-80.211,PM2.5,44,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
3/3/16,0,EST,Miami,FL,25.776,-80.211,OZONE,44,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
3/3/16,0,EST,Miami,FL,25.776,-80.211,PM2.5,41,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
3/4/16,0,EST,Miami,FL,25.776,-80.211,OZONE,41,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
3/4/16,0,EST,Miami,FL,25.776,-80.211,PM2.5,42,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
3/5/16,0,EST,Miami,FL,25.776,-80.211,OZONE,48,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
3/5/16,0,EST,Miami,FL,25.776,-80.211,PM2.5,43,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
3/6/16,0,EST,Miami,FL,25.776,-80.211,OZONE,54,2,Moderate,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
3/6/16,0,EST,Miami,FL,25.776,-80.211,PM2.5,41,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
3/7/16,0,EST,Miami,FL,25.776,-80.211,OZONE,45,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
3/7/16,0,EST,Miami,FL,25.776,-80.211,PM2.5,34,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
4/1/16,0,EST,Miami,FL,25.776,-80.211,OZONE,29,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
4/2/16,0,EST,Miami,FL,25.776,-80.211,OZONE,28,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
4/3/16,0,EST,Miami,FL,25.776,-80.211,OZONE,44,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
4/3/16,0,EST,Miami,FL,25.776,-80.211,PM2.5,46,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
4/4/16,0,EST,Miami,FL,25.776,-80.211,OZONE,44,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
4/4/16,0,EST,Miami,FL,25.776,-80.211,PM2.5,48,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
4/5/16,0,EST,Miami,FL,25.776,-80.211,OZONE,84,2,Moderate,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
4/5/16,0,EST,Miami,FL,25.776,-80.211,PM2.5,45,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
4/6/16,0,EST,Miami,FL,25.776,-80.211,OZONE,46,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
4/6/16,0,EST,Miami,FL,25.776,-80.211,PM2.5,59,2,Moderate,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
4/7/16,0,EST,Miami,FL,25.776,-80.211,OZONE,46,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
4/7/16,0,EST,Miami,FL,25.776,-80.211,PM2.5,38,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
5/1/16,0,EST,Miami,FL,25.776,-80.211,OZONE,30,1,Good,10,Miami,"Miami-Port St. Lucie-Fort Lauderdale, FL Combined Statistical Area",FL,6913262,6199860,25.7617,-80.1918,33133
